Id,SalePrice
2736,162681.9886505894
2737,127510.1496551476
2738,125866.63924644809
2739,158316.25887307446
2740,134009.89451150518
2741,147344.3823248438
2742,160229.0951036207
2743,159440.80778661292
2744,161864.12855464141
2745,152844.46853402178
2746,142738.36835327666
2747,136003.99418476145
2748,134748.97791783433
2749,135055.800864502
2750,134813.05942575555
2751,123081.71185146194
2752,198974.8824971087
2753,154853.47531291764
2754,229479.82767413478
2755,144158.90794920843
2756,99441.95559064965
2757,73369.01202689033
2758,107510.1951454125
2759,175247.47690822106
2760,141359.5750913314
2761,127635.58716814141
2762,150542.75991770547
2763,182542.65547881942
2764,156170.6872329406
2765,320807.3398772917
2766,123042.86807070594
2767,85339.15227989774
2768,117129.39604560952
2769,128004.76404021602
2770,150153.45295372527
2771,110375.55706541162
2772,96739.74828015189
2773,190218.4199407987
2774,136458.28400406163
2775,112382.70749787908
2776,143353.88132336657
2777,146704.3720200948
2778,122083.07258526902
2779,122283.4721569262
2780,92816.30108694654
2781,111260.68021099191
2782,103565.59847931485
2783,90512.3498324595
2784,120423.35938404422
2785,129178.693914815
2786,87067.60395060401
2787,116023.60374222617
2788,87724.17114864211
2789,165960.2615695737
2790,109282.98452387672
2791,114426.67367945533
2792,62980.75791935544
2793,159097.4641748063
2794,101372.85632531266
2795,109453.77912561517
2796,107949.75222687345
2797,174731.96789550703
2798,108570.08311341624
2799,106951.40267948728
2800,81586.99328343492
2801,128047.57804165702
2802,128015.11880497556
2803,125140.65756837945
2804,136873.53689673464
2805,107812.64011900048
2806,91270.55468003373
2807,198315.58174847733
2808,137211.96065398972
2809,127943.74067525487
2810,124093.35627297978
2811,169106.05519901137
2812,164866.9513181142
2813,154919.19856074374
2814,136574.36467263024
2815,90213.7033943377
2816,200561.6911797143
2817,179824.6558107726
2818,134846.00152711492
2819,171958.70436507385
2820,148110.2486253075
2821,120153.09465865712
2822,178715.12667129855
2823,328541.6302208147
2824,163883.66178351562
2825,139475.40492716353
2826,132554.94812469106
2827,138833.66167473714
2828,206296.60118821185
2829,226807.76184986453
2830,221262.50633265
2831,194246.17931733947
2832,240574.10505305152
2833,286856.65223936655
2834,204121.9101254187
2835,202990.04581200998
2836,201328.58356761854
2837,156082.5483337335
2838,129497.50263582091
2839,186369.01468078714
2840,209263.92535011392
2841,193848.56439831774
2842,231539.00945822816
2843,138834.87956675809
2844,202198.76473399918
2845,123848.1146682344
2846,203796.53712737482
2847,242487.5368167005
2848,212148.54284043532
2849,178046.9519429199
2850,285681.81028704264
2851,220273.22391088228
2852,279436.88921670534
2853,261338.31631432395
2854,139817.82036575596
2855,224642.57785606306
2856,188117.75739829164
2857,198669.0266210876
2858,200625.6305108137
2859,120306.47394101243
2860,124389.44889347177
2861,136964.25107422392
2862,233925.40180872302
2863,112865.16442339044
2864,281775.18824528076
2865,135382.3890719853
2866,130011.58183257203
2867,91323.09035698991
2868,82649.649675592
2869,116841.49066398959
2870,133265.90734611373
2871,108948.10177425962
2872,59986.63208524804
2873,104055.738318368
2874,123622.85293082814
2875,100015.31983952146
2876,159789.41462340872
2877,153962.1929601125
2878,172919.09538361352
2879,114509.89808927398
2880,84432.48263935666
2881,126365.96424470763
2882,175236.0276501916
2883,188730.3020919032
2884,204489.65181636732
2885,172509.45713411193
2886,250729.33939735513
2887,92026.21644030433
2888,133448.35508207898
2889,44281.34040276628
2890,99110.54946671348
2891,131235.84766726117
2892,54864.85425572019
2893,89124.83281533342
2894,41842.444566293765
2895,311629.0266190014
2896,348323.43719939806
2897,213458.43131284337
2898,137422.6506084494
2899,200496.58894951563
2900,158635.04076826494
2901,136774.97885081093
2902,182324.58037736933
2903,389578.84803305485
2904,337695.56417803385
2905,102950.25719444375
2906,219290.655990719
2907,119698.70826642137
2908,136933.02045988958
2909,157359.8756313614
2910,73035.56714098077
2911,87911.16854290586
2912,139306.06964978497
2913,96045.59274952035
2914,76607.24205116849
2915,88476.54942910295
2916,96895.94963829141
2917,166499.18951916616
2918,97295.87962518554
2919,223111.29592883508
